Waktu,Sudut_Derajat,Jarak_cm,Koordinat_X,Koordinat_Y
16:41:54.523,316.2,42.5,30.67,-29.42
16:41:54.523,1.2,37.6,37.59,0.79
16:41:54.597,44.8,107.5,76.28,75.75
16:41:54.597,89.8,75.3,0.26,75.3
16:41:54.597,134.8,16.7,-11.77,11.85
16:41:54.597,179.8,29.4,-29.4,0.1
16:41:54.597,224.8,26.0,-18.45,-18.32
16:41:54.597,269.8,20.0,-0.07,-20.0
16:41:54.597,314.8,41.4,29.17,-29.38
16:41:54.597,359.8,38.1,38.1,-0.13
16:41:54.682,43.3,107.8,78.45,73.93
16:41:54.682,88.3,75.3,2.23,75.27
16:41:54.682,133.3,16.7,-11.45,12.15
16:41:54.682,178.3,26.2,-26.19,0.78
16:41:54.682,223.3,26.0,-18.92,-17.83
16:41:54.682,268.3,20.0,-0.59,-19.99
16:41:54.682,313.3,41.8,28.67,-30.42
16:41:54.682,358.3,38.5,38.48,-1.14
16:41:54.766,41.8,106.9,79.69,71.25
16:41:54.766,86.8,75.4,4.21,75.28
16:41:54.766,131.8,16.7,-11.13,12.45
16:41:54.766,176.8,25.3,-25.26,1.41
16:41:54.766,221.8,25.7,-19.16,-17.13
16:41:54.766,266.8,20.0,-1.12,-19.97
16:41:54.766,311.8,42.3,28.19,-31.53
16:41:54.766,356.8,36.5,36.44,-2.04
16:41:54.851,40.4,106.9,81.41,69.28
16:41:54.851,85.4,75.8,6.08,75.56
16:41:54.851,130.4,17.0,-11.02,12.95
16:41:54.851,175.4,25.6,-25.52,2.05
16:41:54.851,220.4,26.6,-20.26,-17.24
16:41:54.851,265.4,21.2,-1.7,-21.13
16:41:54.851,310.4,44.2,28.65,-33.66
16:41:54.851,355.4,36.9,36.78,-2.96
16:41:54.934,38.9,106.9,83.19,67.13
16:41:54.934,83.9,76.3,8.11,75.87
16:41:54.934,128.9,17.0,-10.68,13.23
16:41:54.934,173.9,17.6,-17.5,1.87
16:41:54.934,218.9,26.3,-20.47,-16.52
16:41:54.934,263.9,21.2,-2.25,-21.08
16:41:54.934,308.9,42.1,26.44,-32.76
16:41:54.934,353.9,37.4,37.19,-3.97
16:41:55.017,37.5,106.8,84.73,65.02
16:41:55.017,82.5,76.4,9.97,75.75
16:41:55.017,127.5,17.0,-10.35,13.49
16:41:55.017,172.5,17.6,-17.45,2.3
16:41:55.017,217.5,26.3,-20.87,-16.01
16:41:55.017,262.5,21.2,-2.77,-21.02
16:41:55.017,307.5,42.1,25.63,-33.4
16:41:55.017,352.5,38.3,37.97,-5.0
16:41:55.124,36.1,106.8,86.29,62.93
16:41:55.124,81.1,76.8,11.88,75.88
16:41:55.124,126.1,17.0,-10.02,13.74
16:41:55.124,171.1,25.1,-24.8,3.88
16:41:55.124,216.1,26.0,-21.01,-15.32
16:41:55.124,261.1,19.9,-3.08,-19.66
16:41:55.124,351.1,53.0,52.36,-8.2
16:41:55.208,34.3,80.2,66.25,45.19
16:41:55.208,79.3,76.9,14.28,75.56
16:41:55.208,124.3,17.0,-9.58,14.04
16:41:55.208,169.3,25.9,-25.45,4.81
16:41:55.208,214.3,31.9,-26.35,-17.98
16:41:55.208,259.3,20.0,-3.71,-19.65
16:41:55.208,304.3,42.8,24.12,-35.36
16:41:55.208,349.3,53.0,52.08,-9.84
16:41:55.291,32.8,78.7,66.15,42.63
16:41:55.291,77.8,77.4,16.36,75.65
16:41:55.291,122.8,17.0,-9.21,14.29
16:41:55.291,167.8,17.0,-16.62,3.59
16:41:55.291,212.8,32.4,-27.23,-17.55
16:41:55.291,257.8,20.0,-4.23,-19.55
16:41:55.291,302.8,40.7,22.05,-34.21
16:41:55.291,347.8,53.0,51.8,-11.2
16:41:55.393,31.4,76.4,65.21,39.81
16:41:55.393,76.4,26.8,6.3,26.05
16:41:55.393,121.4,17.0,-8.86,14.51
16:41:55.393,166.4,17.0,-16.52,4.0
16:41:55.393,211.4,45.8,-39.09,-23.86
16:41:55.393,256.4,21.2,-4.99,-20.61
16:41:55.393,346.4,53.5,52.0,-12.58
16:41:55.476,29.7,75.8,65.84,37.56
16:41:55.476,74.7,29.4,7.76,28.36
16:41:55.476,119.7,18.3,-9.07,15.9
16:41:55.476,164.7,24.5,-23.63,6.46
16:41:55.476,209.7,33.4,-29.01,-16.55
16:41:55.476,254.7,20.9,-5.51,-20.16
16:41:55.476,299.7,43.6,21.6,-37.87
16:41:55.476,344.7,54.4,52.47,-14.35
16:41:55.557,28.3,75.4,66.39,35.75
16:41:55.557,73.3,77.6,22.3,74.33
16:41:55.557,118.3,17.6,-8.34,15.5
16:41:55.557,163.3,25.3,-24.23,7.27
16:41:55.557,208.3,34.0,-29.94,-16.12
16:41:55.557,253.3,20.9,-6.01,-20.02
16:41:55.557,298.3,47.0,22.28,-41.38
16:41:55.557,343.3,56.6,54.21,-16.26
16:41:55.643,26.8,74.8,66.77,33.73
16:41:55.643,71.8,79.4,24.8,75.43
16:41:55.643,116.8,17.6,-7.94,15.71
16:41:55.643,161.8,25.6,-24.32,8.0
16:41:55.643,206.8,46.4,-41.42,-20.92
16:41:55.643,251.8,41.8,-13.06,-39.71
16:41:55.643,296.8,38.6,17.4,-34.45
16:41:55.643,341.8,56.6,53.77,-17.68
16:41:55.726,25.4,74.3,67.12,31.87
16:41:55.726,70.4,23.0,7.72,21.67
16:41:55.726,115.4,25.9,-11.11,23.4
16:41:55.726,160.4,25.6,-24.12,8.59
16:41:55.726,205.4,51.2,-46.25,-21.96
16:41:55.726,250.4,22.8,-7.65,-21.48
16:41:55.726,295.4,37.7,16.17,-34.06
16:41:55.726,340.4,57.1,53.79,-19.15
16:41:55.809,24.0,73.8,67.42,30.02
16:41:55.809,69.0,20.9,7.49,19.51
16:41:55.809,114.0,17.0,-6.91,15.53
16:41:55.809,159.0,25.4,-23.71,9.1
16:41:55.809,204.0,49.1,-44.86,-19.97
16:41:55.809,249.0,21.6,-7.74,-20.17
16:41:55.809,294.0,65.7,26.72,-60.02
16:41:55.809,339.0,56.7,52.93,-20.32
16:41:55.902,22.5,73.8,68.18,28.24
16:41:55.902,67.5,19.9,7.62,18.39
16:41:55.902,112.5,17.0,-6.51,15.71
16:41:55.902,157.5,24.8,-22.91,9.49
16:41:55.902,202.5,44.0,-40.65,-16.84
16:41:55.902,247.5,40.0,-15.31,-36.96
16:41:55.902,292.5,53.8,20.59,-49.7
16:41:55.902,337.5,68.5,63.29,-26.21
16:41:55.976,21.1,73.7,68.76,26.53
16:41:55.976,66.1,18.9,7.66,17.28
16:41:55.976,111.1,16.7,-6.01,15.58
16:41:55.976,156.1,23.9,-21.85,9.68
16:41:55.976,201.1,37.2,-34.71,-13.39
16:41:55.976,246.1,40.0,-16.21,-36.57
16:41:55.976,291.1,46.6,16.78,-43.48
16:41:55.976,336.1,69.4,63.45,-28.12
16:41:56.059,19.7,73.7,69.39,24.84
16:41:56.059,64.7,18.9,8.08,17.09
16:41:56.059,109.7,16.7,-5.63,15.72
16:41:56.059,154.7,23.9,-21.61,10.21
16:41:56.059,199.7,45.7,-43.03,-15.41
16:41:56.059,244.7,40.0,-17.09,-36.16
16:41:56.059,289.7,49.6,16.72,-46.7
16:41:56.059,334.7,68.6,62.02,-29.32
16:41:56.140,18.3,73.2,69.5,22.98
16:41:56.140,63.3,18.3,8.22,16.35
16:41:56.140,108.3,18.0,-5.65,17.09
16:41:56.140,153.3,24.8,-22.16,11.14
16:41:56.140,198.3,46.1,-43.77,-14.48
16:41:56.140,243.3,40.0,-17.97,-35.73
16:41:56.140,288.3,61.4,19.28,-58.29
16:41:56.140,333.3,68.3,61.02,-30.69
16:41:56.222,16.9,72.3,69.18,21.02
16:41:56.222,61.9,17.0,8.01,15.0
16:41:56.222,106.9,18.9,-5.49,18.08
16:41:56.222,151.9,25.7,-22.67,12.11
16:41:56.222,196.9,36.5,-34.92,-10.61
16:41:56.222,241.9,40.0,-18.84,-35.29
16:41:56.222,286.9,36.1,10.49,-34.54
16:41:56.222,331.9,67.5,59.54,-31.79
16:41:56.313,15.4,72.7,70.09,19.31
16:41:56.313,60.4,17.3,8.55,15.04
16:41:56.313,105.4,18.9,-5.02,18.22
16:41:56.313,150.4,25.3,-22.0,12.5
16:41:56.313,195.4,36.5,-35.19,-9.69
16:41:56.313,240.4,40.0,-19.76,-34.78
16:41:56.313,285.4,36.1,9.59,-34.8
16:41:56.313,330.4,197.6,171.81,-97.6
16:41:56.404,13.9,73.1,70.96,17.56
16:41:56.404,58.9,16.4,8.47,14.04
16:41:56.404,103.9,17.6,-4.23,17.08
16:41:56.404,148.9,23.3,-19.95,12.04
16:41:56.404,193.9,23.1,-22.42,-5.55
16:41:56.404,238.9,40.0,-20.66,-34.25
16:41:56.404,283.9,36.1,8.67,-35.04
16:41:56.404,328.9,197.6,169.2,-102.07
16:41:56.486,12.4,72.7,71.0,15.61
16:41:56.486,57.4,16.4,8.84,13.82
16:41:56.486,102.4,17.3,-3.71,16.9
16:41:56.486,147.4,24.2,-20.39,13.04
16:41:56.486,192.4,22.2,-21.68,-4.77
16:41:56.486,237.4,40.4,-21.77,-34.04
16:41:56.486,282.4,36.1,7.75,-35.26
16:41:56.486,327.4,109.4,92.16,-58.94
16:41:56.572,10.9,73.2,71.88,13.84
16:41:56.572,55.9,16.7,9.36,13.83
16:41:56.572,100.9,16.0,-3.03,15.71
16:41:56.572,145.9,24.2,-20.04,13.57
16:41:56.572,190.9,23.4,-22.98,-4.42
16:41:56.572,235.9,40.9,-22.93,-33.87
16:41:56.572,280.9,36.1,6.83,-35.45
16:41:56.572,325.9,109.4,90.59,-61.33
16:41:56.651,9.5,73.6,72.59,12.15
16:41:56.651,54.5,16.7,9.7,13.6
16:41:56.651,99.5,16.0,-2.64,15.78
16:41:56.651,144.5,25.1,-20.43,14.58
16:41:56.651,189.5,22.5,-22.19,-3.71
16:41:56.651,234.5,41.4,-24.04,-33.7
16:41:56.651,279.5,38.1,6.29,-37.58
16:41:56.651,324.5,108.4,88.25,-62.95
16:41:56.735,8.1,72.7,71.97,10.24
16:41:56.735,53.1,17.0,10.21,13.59
16:41:56.735,98.1,16.0,-2.25,15.84
16:41:56.735,143.1,26.5,-21.19,15.91
16:41:56.735,188.1,20.3,-20.1,-2.86
16:41:56.735,233.1,41.8,-25.1,-33.43
16:41:56.735,278.1,38.6,5.44,-38.21
16:41:56.735,323.1,107.9,86.29,-64.79
16:41:56.822,6.7,72.7,72.2,8.48
16:41:56.822,51.7,17.0,10.54,13.34
16:41:56.822,96.7,26.5,-3.09,26.32
16:41:56.822,141.7,25.6,-20.09,15.87
16:41:56.822,186.7,20.3,-20.16,-2.37
16:41:56.822,231.7,41.8,-25.91,-32.8
16:41:56.822,276.7,39.1,4.56,-38.83
16:41:56.822,321.7,107.8,84.6,-66.81
16:41:56.905,5.2,74.0,73.7,6.71
16:41:56.905,50.2,17.0,10.88,13.06
16:41:56.905,95.2,18.9,-1.71,18.82
16:41:56.905,140.2,26.2,-20.13,16.77
16:41:56.905,185.2,20.3,-20.22,-1.84
16:41:56.905,230.2,42.3,-27.08,-32.5
16:41:56.905,275.2,37.0,3.35,-36.85
16:41:56.905,320.2,107.4,82.51,-68.75
16:41:56.989,3.7,73.2,73.05,4.72
16:41:56.989,48.7,16.0,10.56,12.02
16:41:56.989,93.7,25.1,-1.62,25.05
16:41:56.989,138.7,25.3,-19.01,16.7
16:41:56.989,183.7,20.3,-20.26,-1.31
16:41:56.989,228.7,43.2,-28.51,-32.45
16:41:56.989,273.7,37.0,2.39,-36.92
16:41:56.989,318.7,107.3,80.61,-70.82
16:41:57.074,2.3,74.1,74.04,2.97
16:41:57.074,47.3,16.1,10.92,11.83
16:41:57.074,92.3,25.1,-1.01,25.08
16:41:57.074,137.3,28.0,-20.58,18.99
16:41:57.074,182.3,20.3,-20.28,-0.81
16:41:57.074,227.3,43.0,-29.16,-31.6
16:41:57.074,272.3,37.9,1.52,-37.87
16:41:57.074,317.3,106.8,78.49,-72.43
16:41:57.159,0.8,74.6,74.59,1.04
16:41:57.159,45.8,16.0,11.15,11.47
16:41:57.159,90.8,18.3,-0.26,18.3
16:41:57.159,135.8,26.8,-19.21,18.68
16:41:57.159,180.8,20.6,-20.6,-0.29
16:41:57.159,225.8,42.5,-29.63,-30.47
16:41:57.159,270.8,38.8,0.54,-38.8
16:41:57.159,315.8,107.2,76.85,-74.74
16:41:57.245,0.0,74.7,74.7,0.0
16:41:57.245,45.0,16.0,11.31,11.31
16:41:57.245,90.0,25.3,0.0,25.3
16:41:57.245,135.0,25.6,-18.1,18.1
16:41:57.245,180.0,20.3,-20.3,0.0
16:41:57.245,225.0,60.2,-42.57,-42.57
16:41:57.245,270.0,36.8,-0.0,-36.8
16:41:57.245,315.0,106.3,75.17,-75.17
16:41:57.328,0.0,29.3,29.3,0.0
16:41:57.328,45.0,16.1,11.38,11.38
16:41:57.328,90.0,25.6,0.0,25.6
16:41:57.328,135.0,26.5,-18.74,18.74
16:41:57.328,180.0,20.3,-20.3,0.0
16:41:57.328,225.0,61.0,-43.13,-43.13
16:41:57.328,270.0,37.2,-0.0,-37.2
16:41:57.328,315.0,106.3,75.17,-75.17
16:41:57.410,0.0,29.3,29.3,0.0
16:41:57.410,45.0,16.0,11.31,11.31
16:41:57.410,90.0,25.6,0.0,25.6
16:41:57.410,135.0,26.5,-18.74,18.74
16:41:57.410,180.0,20.3,-20.3,0.0
16:41:57.410,225.0,62.9,-44.48,-44.48
16:41:57.410,270.0,37.2,-0.0,-37.2
16:41:57.410,315.0,106.3,75.17,-75.17
16:41:57.493,0.0,29.3,29.3,0.0
16:41:57.493,45.0,16.1,11.38,11.38
16:41:57.493,90.0,25.6,0.0,25.6
16:41:57.493,135.0,26.5,-18.74,18.74
16:41:57.493,180.0,20.3,-20.3,0.0
16:41:57.493,225.0,62.5,-44.19,-44.19
16:41:57.493,270.0,37.7,-0.0,-37.7
16:41:57.493,315.0,106.3,75.17,-75.17
16:41:57.576,0.0,29.2,29.2,0.0
16:41:57.576,45.0,16.1,11.38,11.38
16:41:57.576,90.0,25.6,0.0,25.6
16:41:57.576,135.0,26.5,-18.74,18.74
16:41:57.576,180.0,20.3,-20.3,0.0
16:41:57.576,225.0,63.7,-45.04,-45.04
16:41:57.576,270.0,37.7,-0.0,-37.7
16:41:57.576,315.0,106.3,75.17,-75.17
16:41:57.680,0.0,29.3,29.3,0.0
16:41:57.680,45.0,16.1,11.38,11.38
16:41:57.680,90.0,25.6,0.0,25.6
16:41:57.680,135.0,26.5,-18.74,18.74
16:41:57.680,180.0,20.3,-20.3,0.0
16:41:57.680,270.0,37.7,-0.0,-37.7
16:41:57.680,315.0,106.7,75.45,-75.45
16:41:57.763,0.0,29.2,29.2,0.0
16:41:57.763,45.0,16.0,11.31,11.31
16:41:57.763,90.0,25.6,0.0,25.6
16:41:57.763,135.0,26.5,-18.74,18.74
16:41:57.763,180.0,20.3,-20.3,0.0
16:41:57.763,225.0,43.0,-30.41,-30.41
16:41:57.763,270.0,38.1,-0.0,-38.1
16:41:57.763,315.0,106.3,75.17,-75.17
16:41:57.850,0.0,29.2,29.2,0.0
16:41:57.850,45.0,16.0,11.31,11.31
16:41:57.850,90.0,25.6,0.0,25.6
16:41:57.850,135.0,26.5,-18.74,18.74
16:41:57.850,180.0,20.3,-20.3,0.0
16:41:57.850,225.0,43.0,-30.41,-30.41
16:41:57.850,270.0,38.2,-0.0,-38.2
16:41:57.850,315.0,106.3,75.17,-75.17
16:41:57.944,0.0,29.3,29.3,0.0
16:41:57.944,45.0,16.0,11.31,11.31
16:41:57.944,90.0,25.6,0.0,25.6
16:41:57.944,135.0,26.5,-18.74,18.74
16:41:57.944,180.0,20.3,-20.3,0.0
16:41:57.944,225.0,44.4,-31.4,-31.4
16:41:57.944,270.0,38.2,-0.0,-38.2
16:41:57.944,315.0,106.7,75.45,-75.45
16:41:58.013,0.0,29.3,29.3,0.0
16:41:58.013,45.0,16.0,11.31,11.31
16:41:58.013,90.0,25.6,0.0,25.6
16:41:58.013,135.0,26.5,-18.74,18.74
16:41:58.013,180.0,20.3,-20.3,0.0
16:41:58.013,225.0,44.4,-31.4,-31.4
16:41:58.013,270.0,38.2,-0.0,-38.2
16:41:58.013,315.0,106.7,75.45,-75.45
16:41:58.089,0.0,29.2,29.2,0.0
16:41:58.089,45.0,16.0,11.31,11.31
16:41:58.089,90.0,25.6,0.0,25.6
16:41:58.089,135.0,26.5,-18.74,18.74
16:41:58.089,180.0,20.3,-20.3,0.0
16:41:58.089,225.0,44.4,-31.4,-31.4
16:41:58.089,270.0,38.6,-0.0,-38.6
16:41:58.089,315.0,106.7,75.45,-75.45
16:41:58.172,0.0,29.2,29.2,0.0
16:41:58.172,45.0,16.0,11.31,11.31
16:41:58.172,90.0,25.6,0.0,25.6
16:41:58.172,135.0,26.5,-18.74,18.74
16:41:58.172,180.0,20.3,-20.3,0.0
16:41:58.172,225.0,44.4,-31.4,-31.4
16:41:58.172,270.0,38.6,-0.0,-38.6
16:41:58.172,315.0,106.7,75.45,-75.45
16:41:58.253,0.0,29.3,29.3,0.0
16:41:58.253,45.0,16.1,11.38,11.38
16:41:58.253,90.0,25.6,0.0,25.6
16:41:58.253,135.0,26.5,-18.74,18.74
16:41:58.253,180.0,20.3,-20.3,0.0
16:41:58.253,225.0,44.8,-31.68,-31.68
16:41:58.253,270.0,38.2,-0.0,-38.2
16:41:58.253,315.0,106.7,75.45,-75.45
16:41:58.336,1.5,29.3,29.29,0.77
16:41:58.336,46.5,16.0,11.01,11.61
16:41:58.336,91.5,25.3,-0.66,25.29
16:41:58.336,136.5,26.5,-19.22,18.24
16:41:58.336,181.5,20.3,-20.29,-0.53
16:41:58.336,226.5,43.0,-29.6,-31.19
16:41:58.336,271.5,38.2,1.0,-38.19
16:41:58.336,316.5,106.7,77.4,-73.45
16:41:58.420,3.0,29.2,29.16,1.53
16:41:58.420,48.0,16.0,10.71,11.89
16:41:58.420,93.0,25.6,-1.34,25.56
16:41:58.420,138.0,26.5,-19.69,17.73
16:41:58.420,183.0,20.3,-20.27,-1.06
16:41:58.420,228.0,44.8,-29.98,-33.29
16:41:58.420,273.0,38.2,2.0,-38.15
16:41:58.420,318.0,106.7,79.29,-71.4
16:41:58.499,4.4,29.3,29.21,2.25
16:41:58.499,49.4,16.0,10.41,12.15
16:41:58.499,94.4,25.3,-1.94,25.23
16:41:58.499,139.4,25.6,-19.44,16.66
16:41:58.499,184.4,20.6,-20.54,-1.58
16:41:58.499,229.4,43.0,-27.98,-32.65
16:41:58.499,274.4,37.7,2.89,-37.59
16:41:58.499,319.4,107.2,81.39,-69.76
16:41:58.583,5.9,75.1,74.7,7.72
16:41:58.583,50.9,16.0,10.09,12.42
16:41:58.583,95.9,18.3,-1.88,18.2
16:41:58.583,140.9,27.7,-21.5,17.47
16:41:58.583,185.9,20.6,-20.49,-2.12
16:41:58.583,230.9,43.0,-27.12,-33.37
16:41:58.583,275.9,37.2,3.82,-37.0
16:41:58.583,320.9,107.2,83.19,-67.61
16:41:58.689,7.4,75.0,74.38,9.66
16:41:58.689,52.4,16.1,9.82,12.76
16:41:58.689,97.4,25.3,-3.26,25.09
16:41:58.689,142.4,26.8,-21.23,16.35
16:41:58.689,187.4,21.6,-21.42,-2.78
16:41:58.689,277.4,39.3,5.06,-38.97
16:41:58.689,322.4,107.3,85.01,-65.47
16:41:58.778,9.3,74.1,73.13,11.97
16:41:58.778,54.3,16.0,9.34,12.99
16:41:58.778,99.3,24.2,-3.91,23.88
16:41:58.778,144.3,26.2,-21.28,15.29
16:41:58.778,189.3,20.3,-20.03,-3.28
16:41:58.778,234.3,43.2,-25.21,-35.08
16:41:58.778,279.3,38.4,6.21,-37.9
16:41:58.778,324.3,107.4,87.22,-62.67
16:41:58.862,10.9,73.7,72.37,13.94
16:41:58.862,55.9,16.0,8.97,13.25
16:41:58.862,100.9,25.9,-4.9,25.43
16:41:58.862,145.9,26.2,-21.7,14.69
16:41:58.862,190.9,20.3,-19.93,-3.84
16:41:58.862,235.9,42.3,-23.72,-35.03
16:41:58.862,280.9,37.9,7.17,-37.22
16:41:58.862,325.9,107.4,88.93,-60.21
16:41:58.945,12.4,73.6,71.88,15.8
16:41:58.945,57.4,17.0,9.16,14.32
16:41:58.945,102.4,27.7,-5.95,27.05
16:41:58.945,147.4,25.6,-21.57,13.79
16:41:58.945,192.4,20.3,-19.83,-4.36
16:41:58.945,237.4,42.3,-22.79,-35.64
16:41:58.945,282.4,37.9,8.14,-37.02
16:41:58.945,327.4,107.9,90.9,-58.13
16:41:59.027,13.9,72.7,70.57,17.46
16:41:59.027,58.9,17.0,8.78,14.56
16:41:59.027,103.9,17.3,-4.16,16.79
16:41:59.027,148.9,26.5,-22.69,13.69
16:41:59.027,193.9,21.6,-20.97,-5.19
16:41:59.027,238.9,41.8,-21.59,-35.79
16:41:59.027,283.9,37.5,9.01,-36.4
16:41:59.027,328.9,108.0,92.48,-55.79
16:41:59.109,15.4,73.6,70.96,19.54
16:41:59.109,60.4,16.7,8.25,14.52
16:41:59.109,105.4,16.0,-4.25,15.43
16:41:59.109,150.4,25.1,-21.82,12.4
16:41:59.109,195.4,22.6,-21.79,-6.0
16:41:59.109,240.4,41.4,-20.45,-36.0
16:41:59.109,285.4,37.0,9.83,-35.67
16:41:59.109,330.4,108.5,94.34,-53.59
16:41:59.194,16.9,73.1,69.94,21.25
16:41:59.194,61.9,16.7,7.87,14.73
16:41:59.194,106.9,16.0,-4.65,15.31
16:41:59.194,151.9,24.2,-21.35,11.4
16:41:59.194,196.9,24.3,-23.25,-7.06
16:41:59.194,241.9,40.9,-19.26,-36.08
16:41:59.194,286.9,37.0,10.76,-35.4
16:41:59.194,331.9,108.6,95.8,-51.15
16:41:59.282,18.4,72.7,68.98,22.95
16:41:59.282,63.4,16.7,7.48,14.93
16:41:59.282,108.4,17.3,-5.46,16.42
16:41:59.282,153.4,23.3,-20.83,10.43
16:41:59.282,198.4,22.2,-21.07,-7.01
16:41:59.282,243.4,40.0,-17.91,-35.77
16:41:59.282,288.4,36.6,11.55,-34.73
16:41:59.282,333.4,197.6,176.68,-88.48
16:41:59.382,20.0,73.6,69.16,25.17
16:41:59.382,65.0,16.4,6.93,14.86
16:41:59.382,110.0,17.6,-6.02,16.54
16:41:59.382,155.0,23.3,-21.12,9.85
16:41:59.382,200.0,43.0,-40.41,-14.71
16:41:59.382,245.0,40.0,-16.9,-36.25
16:41:59.382,290.0,36.6,12.52,-34.39
16:41:59.382,335.0,197.6,179.09,-83.51
16:41:59.456,21.6,73.1,67.97,26.91
16:41:59.456,66.6,17.3,6.87,15.88
16:41:59.456,111.6,18.9,-6.96,17.57
16:41:59.456,156.6,25.3,-23.22,10.05
16:41:59.456,201.6,36.1,-33.56,-13.29
16:41:59.456,246.6,40.0,-15.89,-36.71
16:41:59.456,291.6,36.1,13.29,-33.56
16:41:59.456,336.6,67.5,61.95,-26.81
16:41:59.539,23.1,72.8,66.96,28.56
16:41:59.539,68.1,17.0,6.34,15.77
16:41:59.539,113.1,18.9,-7.42,17.38
16:41:59.539,158.1,24.8,-23.01,9.25
16:41:59.539,203.1,46.0,-42.31,-18.05
16:41:59.539,248.1,40.0,-14.92,-37.11
16:41:59.539,293.1,46.8,18.36,-43.05
16:41:59.539,338.1,67.3,62.44,-25.1
16:41:59.619,24.6,73.2,66.56,30.47
16:41:59.619,69.6,18.0,6.27,16.87
16:41:59.619,114.6,17.6,-7.33,16.0
16:41:59.619,159.6,23.9,-22.4,8.33
16:41:59.619,204.6,45.7,-41.55,-19.02
16:41:59.619,249.6,40.0,-13.94,-37.49
16:41:59.619,294.6,48.6,20.23,-44.19
16:41:59.619,339.6,69.0,64.67,-24.05
16:41:59.709,26.1,73.3,65.83,32.25
16:41:59.709,71.1,18.9,6.12,17.88
16:41:59.709,116.1,16.7,-7.35,15.0
16:41:59.709,161.1,23.9,-22.61,7.74
16:41:59.709,206.1,36.8,-33.05,-16.19
16:41:59.709,251.1,40.0,-12.96,-37.84
16:41:59.709,296.1,48.2,21.21,-43.28
16:41:59.709,341.1,197.5,186.85,-63.97
16:41:59.792,27.7,73.8,65.34,34.31
16:41:59.792,72.7,18.6,5.53,17.76
16:41:59.792,117.7,16.7,-7.76,14.79
16:41:59.792,162.7,24.8,-23.68,7.37
16:41:59.792,207.7,44.4,-39.31,-20.64
16:41:59.792,252.7,21.6,-6.42,-20.62
16:41:59.792,297.7,40.3,18.73,-35.68
16:41:59.792,342.7,58.7,56.04,-17.46
16:41:59.873,29.2,74.2,64.77,36.2
16:41:59.873,74.2,20.9,5.69,20.11
16:41:59.873,119.2,17.0,-8.29,14.84
16:41:59.873,164.2,25.3,-24.34,6.89
16:41:59.873,209.2,50.4,-44.0,-24.59
16:41:59.873,254.2,22.8,-6.21,-21.94
16:41:59.873,299.2,37.7,18.39,-32.91
16:41:59.873,344.2,58.3,56.1,-15.87
16:41:59.957,30.7,73.8,63.46,37.68
16:41:59.957,75.7,23.0,5.68,22.29
16:41:59.957,120.7,18.6,-9.5,15.99
16:41:59.957,165.7,25.6,-24.81,6.32
16:41:59.957,210.7,50.4,-43.34,-25.73
16:41:59.957,255.7,42.3,-10.45,-40.99
16:41:59.957,300.7,38.6,19.71,-33.19
16:41:59.957,345.7,60.4,58.53,-14.92
16:42:00.062,32.1,74.4,63.03,39.54
16:42:00.062,77.1,79.0,17.64,77.01
16:42:00.062,122.1,16.3,-8.66,13.81
16:42:00.062,167.1,25.6,-24.95,5.72
16:42:00.062,212.1,34.0,-28.8,-18.07
16:42:00.062,257.1,20.9,-4.67,-20.37
16:42:00.062,347.1,56.9,55.46,-12.7
16:42:00.163,34.0,75.4,62.51,42.16
16:42:00.163,79.0,30.2,5.76,29.65
16:42:00.163,124.0,18.6,-10.4,15.42
16:42:00.163,169.0,24.5,-24.05,4.67
16:42:00.163,214.0,33.4,-27.69,-18.68
16:42:00.163,259.0,20.9,-3.99,-20.52
16:42:00.163,349.0,49.9,48.98,-9.52
16:42:00.242,35.9,76.4,61.89,44.8
16:42:00.242,80.9,26.8,4.24,26.46
16:42:00.242,125.9,17.0,-9.97,13.77
16:42:00.242,170.9,17.0,-16.79,2.69
16:42:00.242,215.9,33.7,-27.3,-19.76
16:42:00.242,260.9,21.2,-3.35,-20.93
16:42:00.242,305.9,42.8,25.1,-34.67
16:42:00.242,350.9,57.3,56.58,-9.06
16:42:00.347,37.3,77.8,61.89,47.15
16:42:00.347,82.3,77.4,10.37,76.7
16:42:00.347,127.3,17.0,-10.3,13.52
16:42:00.347,172.3,26.2,-25.96,3.51
16:42:00.347,217.3,29.2,-23.23,-17.69
16:42:00.347,262.3,20.0,-2.68,-19.82
16:42:00.347,352.3,56.7,56.19,-7.6
16:42:00.430,39.2,81.1,62.85,51.26
16:42:00.430,84.2,76.0,7.68,75.61
16:42:00.430,129.2,17.0,-10.74,13.17
16:42:00.430,174.2,25.1,-24.97,2.54
16:42:00.430,219.2,26.0,-20.15,-16.43
16:42:00.430,264.2,20.0,-2.02,-19.9
16:42:00.430,309.2,43.0,27.18,-33.32
16:42:00.430,354.2,37.1,36.91,-3.75
16:42:00.514,40.7,106.8,80.97,69.64
16:42:00.514,85.7,76.4,5.73,76.18
16:42:00.514,130.7,17.0,-11.09,12.89
16:42:00.514,175.7,17.6,-17.55,1.32
16:42:00.514,220.7,26.3,-19.94,-17.15
16:42:00.514,265.7,21.2,-1.59,-21.14
16:42:00.514,310.7,42.1,27.45,-31.92
16:42:00.514,355.7,38.3,38.19,-2.87
16:42:00.598,42.2,107.2,79.41,72.01
16:42:00.598,87.2,76.3,3.73,76.21
16:42:00.598,132.2,17.0,-11.42,12.59
16:42:00.598,177.2,17.6,-17.58,0.86
