Waktu,Yaw_IMU,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8
17:16:07.852,-42.5,50.4,48.3,38.7,38.5,20.6,19.6,49.8,49.0
17:16:08.081,-38.0,49.7,43.1,39.9,37.1,21.3,19.0,51.0,48.4
17:16:08.305,-33.7,49.9,42.2,41.5,37.8,23.7,19.0,52.2,48.8
17:16:08.533,-29.0,50.0,42.2,56.8,37.3,45.3,19.3,55.6,49.2
17:16:08.755,-24.1,52.1,43.1,57.6,37.3,43.5,19.3,55.1,49.2
17:16:08.981,-19.8,53.0,44.1,73.8,37.8,44.7,19.0,56.5,48.8
17:16:09.209,-14.6,51.3,45.1,78.4,37.1,41.5,18.7,21.2,48.8
17:16:09.432,-10.5,50.0,50.7,66.8,38.5,38.7,19.6,20.5,49.0
17:16:09.655,-4.6,49.9,50.7,49.8,38.2,38.0,20.3,20.2,49.2
17:16:10.378,-0.0,49.1,50.4,43.3,38.5,37.7,20.0,19.2,49.8
17:16:10.602,-3.1,50.0,51.2,44.7,39.2,39.1,20.3,19.9,49.6
17:16:10.827,-7.6,50.2,50.7,56.6,37.3,39.4,19.6,20.5,49.0
17:16:11.053,-12.3,50.0,50.7,78.5,38.0,40.0,18.7,22.4,48.4
17:16:11.282,-17.0,50.7,45.1,66.8,37.1,42.1,19.0,56.5,48.8
17:16:11.516,-21.4,51.6,44.5,56.8,37.8,43.9,19.3,55.1,49.6
17:16:11.733,-26.0,56.2,42.7,69.1,37.3,45.3,19.3,53.4,49.6
17:16:11.960,-31.0,49.7,42.2,85.1,37.8,44.5,19.0,52.2,48.8
17:16:12.185,-34.9,49.1,42.2,41.5,37.1,22.2,19.0,51.0,48.8
17:16:12.407,-38.6,48.9,43.1,39.4,37.6,21.6,18.7,49.8,49.0
17:16:12.631,-43.0,48.7,44.9,38.7,37.8,20.0,19.3,49.6,49.2
17:16:12.856,-47.9,50.4,49.7,38.0,39.7,19.3,19.9,49.8,50.3
17:16:13.081,-51.5,50.7,67.7,38.7,40.3,19.7,20.6,49.2,50.1
17:16:13.340,-56.4,43.0,0.0,37.3,45.1,19.0,23.1,48.6,51.3
17:16:13.557,-60.5,43.2,80.0,37.6,44.7,19.0,56.5,49.0,52.2
17:16:13.781,-65.9,44.1,83.0,37.1,44.3,19.3,55.0,49.4,53.4
17:16:14.018,-69.6,43.0,81.7,37.5,44.9,19.3,52.4,49.0,50.5
17:16:14.262,-75.0,43.0,0.0,36.9,22.8,19.0,50.7,48.6,49.8
17:16:14.478,-79.7,44.1,40.4,37.3,21.2,18.7,50.0,49.6,49.2
17:16:14.701,-84.7,43.3,39.2,38.7,20.6,19.7,49.6,49.8,50.8
17:16:14.926,-88.8,50.2,38.5,38.5,20.2,20.3,49.4,49.9,50.3
17:16:15.150,-94.4,68.6,38.3,39.2,19.6,21.0,48.8,49.8,44.8
17:16:15.389,-98.9,56.7,37.4,40.3,19.9,21.3,48.6,50.5,43.4
17:16:15.599,-103.2,66.8,37.6,44.9,18.9,23.7,48.7,51.3,43.1
17:16:15.826,-107.7,68.2,37.1,44.1,18.9,54.2,49.0,51.7,42.2
17:16:16.050,-113.5,44.2,37.1,45.5,18.9,51.6,49.0,60.9,44.0
17:16:16.276,-118.6,42.1,37.1,45.3,18.9,51.3,48.6,50.5,44.0
17:16:16.499,-124.2,37.5,38.0,21.5,19.9,50.1,49.0,9.2,42.3
17:16:16.724,-128.5,37.0,37.3,21.2,19.6,50.2,4.0,59.1,44.2
