Waktu,Yaw_IMU,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8
17:12:10.605,-220.5,44.4,18.6,55.2,48.5,53.0,43.4,76.5,38.3
17:12:10.853,-215.6,44.2,19.6,56.6,48.5,50.6,58.1,0.0,37.2
17:12:11.078,-210.9,44.2,19.3,21.8,48.7,50.2,44.2,58.6,36.0
17:12:11.327,-206.4,40.0,20.3,21.2,49.7,49.5,47.6,0.0,33.6
17:12:11.549,-201.0,39.3,19.6,19.6,49.5,49.3,48.3,43.4,33.2
17:12:11.771,-196.0,37.5,20.3,19.9,49.6,48.7,49.3,42.8,33.9
17:12:11.986,-190.4,37.2,21.8,19.2,50.4,48.5,49.5,42.4,36.0
17:12:12.209,-186.1,36.8,23.4,19.6,50.7,48.5,49.6,42.4,40.0
17:12:12.435,-181.3,37.5,44.5,18.6,51.6,48.5,56.5,42.8,56.6
17:12:12.665,-177.5,37.0,44.9,18.6,54.5,48.5,51.9,42.8,73.3
17:12:12.897,-172.8,37.5,44.7,18.3,56.5,48.1,51.0,43.8,58.0
17:12:13.113,-168.5,36.3,44.3,19.2,23.0,49.5,50.4,56.7,56.6
17:12:13.356,-163.8,37.7,40.1,19.3,21.5,48.7,49.6,48.4,0.0
17:12:13.581,-159.2,36.3,39.0,19.9,19.9,48.9,49.8,49.4,50.1
17:12:13.804,-154.5,34.5,38.7,20.5,19.2,50.0,49.3,49.9,43.2
17:12:14.027,-149.1,34.0,37.4,20.9,19.6,50.2,48.7,50.1,44.0
17:12:14.253,-144.6,34.0,37.6,21.5,19.9,50.6,48.4,49.4,42.9
17:12:14.486,-139.4,36.1,37.1,46.1,18.9,52.1,48.5,256.3,43.0
17:12:14.729,-135.0,41.0,36.6,45.9,18.9,53.0,48.4,52.5,43.0
17:12:14.945,-130.7,75.0,36.7,44.5,18.9,54.2,48.4,52.5,43.6
17:12:15.171,-126.0,74.1,37.1,45.7,18.9,22.8,48.5,51.0,60.0
17:12:15.390,-121.0,73.7,37.6,40.3,18.6,21.6,48.7,49.8,43.0
17:12:15.628,-117.2,57.8,36.4,39.6,19.6,20.9,49.6,49.6,48.2
17:12:15.853,-112.4,66.5,36.7,38.9,20.2,20.3,49.8,49.8,47.0
17:12:16.072,-108.3,50.6,33.6,37.6,20.9,19.7,50.0,49.2,48.0
17:12:16.284,-103.7,44.0,34.4,37.3,20.2,18.7,49.8,48.6,49.0
17:12:16.509,-99.8,42.6,33.1,36.9,21.8,19.0,51.0,49.4,49.2
17:12:16.732,-94.8,42.1,36.9,37.1,45.9,19.3,52.2,48.4,50.3
17:12:16.960,-90.1,42.6,70.4,37.1,45.7,19.3,53.4,48.4,55.8
17:12:17.209,-85.3,42.6,76.7,37.1,44.7,19.3,55.5,48.4,52.0
17:12:17.420,-80.3,43.0,75.8,37.6,45.1,19.0,56.5,49.4,50.8
17:12:17.640,-76.1,43.6,57.5,38.0,44.1,19.0,21.3,48.6,50.5
17:12:17.865,-71.2,43.0,57.5,36.9,39.4,19.7,20.9,49.2,49.8
17:12:18.094,-68.5,48.7,57.4,33.3,39.2,19.3,20.3,49.4,49.6
17:12:18.332,-64.0,47.5,0.0,33.6,39.4,20.0,19.7,49.6,49.4
17:12:18.554,-59.5,48.1,43.1,33.6,37.6,20.3,18.7,50.3,48.4
17:12:18.778,-53.4,49.1,43.9,33.6,38.3,22.2,19.0,50.6,49.6
17:12:19.010,-50.6,49.3,44.3,34.9,37.3,44.5,19.3,52.7,48.2
17:12:19.230,-46.3,49.9,44.3,66.1,36.9,44.3,19.3,54.7,48.2
17:12:19.457,-41.0,53.1,43.1,56.9,37.3,44.2,19.3,55.9,48.2
17:12:19.683,-36.0,52.8,42.7,75.0,37.8,41.7,19.0,22.7,49.6
17:12:19.911,-31.4,50.7,57.0,57.0,37.6,40.0,18.7,21.1,48.8
17:12:20.133,-26.8,50.4,47.3,58.8,38.0,39.3,19.7,20.8,49.4
17:12:20.358,-21.6,49.7,50.1,50.2,36.2,38.6,20.3,20.2,49.6
17:12:20.579,-17.7,49.5,49.3,44.1,33.8,37.2,20.9,19.5,49.8
17:12:20.805,-12.7,48.9,49.9,42.2,33.9,37.5,21.2,18.6,50.1
17:12:21.024,-8.9,48.3,50.0,42.2,33.8,37.0,22.8,18.9,50.8
17:12:21.264,-4.4,48.7,50.2,43.5,40.3,37.7,44.4,18.9,51.6
17:12:21.977,0.3,49.1,59.1,42.2,43.3,37.7,44.2,18.9,51.7
17:12:22.217,-2.4,49.1,256.5,42.2,84.4,37.7,44.4,18.9,51.8
17:12:22.438,-6.7,48.7,9.6,43.5,33.6,37.0,23.7,18.9,50.3
17:12:22.659,-10.3,48.3,4.9,41.7,39.4,37.0,21.3,18.6,50.5
