Waktu,Sudut_Derajat,Jarak_cm,Koordinat_X,Koordinat_Y
23:00:01.284,126.0,186.4,-109.56,150.8
23:00:01.284,171.0,194.0,-191.61,30.35
23:00:01.284,216.0,150.8,-122.0,-88.64
23:00:01.890,270.0,303.0,-0.0,-303.0
23:00:01.890,315.0,152.3,107.69,-107.69
23:00:01.890,0.0,172.2,172.2,0.0
23:00:01.890,45.0,213.1,150.68,150.68
23:00:01.890,90.0,148.0,0.0,148.0
23:00:01.890,135.0,211.1,-149.27,149.27
23:00:01.890,180.0,171.2,-171.2,0.0
23:00:01.890,225.0,158.3,-111.94,-111.94
23:00:02.496,279.0,237.4,37.14,-234.48
23:00:02.496,324.0,151.8,122.81,-89.23
23:00:02.496,9.0,193.0,190.62,30.19
23:00:02.496,54.0,186.4,109.56,150.8
23:00:02.496,99.0,154.9,-24.23,152.99
23:00:02.496,144.0,252.2,-204.03,148.24
23:00:02.496,189.0,158.7,-156.75,-24.83
23:00:02.496,234.0,161.2,-94.75,-130.41
23:00:03.152,288.0,203.8,62.98,-193.83
23:00:03.152,333.0,150.2,133.83,-68.19
23:00:03.152,18.0,227.2,216.08,70.21
23:00:03.152,63.0,170.3,77.31,151.74
23:00:03.152,108.0,154.7,-47.8,147.13
23:00:03.152,153.0,277.4,-247.17,125.94
23:00:03.152,198.0,155.4,-147.79,-48.02
23:00:03.152,243.0,179.9,-81.67,-160.29
23:00:03.752,297.0,180.9,82.13,-161.18
23:00:03.752,342.0,155.4,147.79,-48.02
23:00:03.752,27.0,276.4,246.27,125.48
23:00:03.752,72.0,160.7,49.66,152.83
23:00:03.752,117.0,170.3,-77.31,151.74
23:00:03.752,162.0,227.2,-216.08,70.21
23:00:03.752,207.0,152.2,-135.61,-69.1
23:00:03.752,252.0,204.8,-63.29,-194.78
23:00:04.356,306.0,167.2,98.28,-135.27
23:00:04.356,351.0,162.7,160.7,-25.45
23:00:04.356,36.0,255.2,206.46,150.0
23:00:04.356,81.0,150.9,23.61,149.04
23:00:04.356,126.0,184.4,-108.39,149.18
23:00:04.356,171.0,190.0,-187.66,29.72
23:00:04.356,216.0,150.8,-122.0,-88.64
23:00:04.356,261.0,239.4,-37.45,-236.45
23:00:05.013,315.0,157.3,111.23,-111.23
23:00:05.013,0.0,176.2,176.2,0.0
23:00:05.013,45.0,209.1,147.86,147.86
23:00:05.013,90.0,151.0,0.0,151.0
23:00:05.013,135.0,214.1,-151.39,151.39
23:00:05.013,180.0,170.2,-170.2,0.0
23:00:05.013,225.0,152.3,-107.69,-107.69
23:00:05.013,270.0,301.0,-0.0,-301.0
23:00:05.721,324.0,149.8,121.19,-88.05
23:00:05.721,9.0,195.0,192.6,30.5
23:00:05.721,54.0,182.4,107.21,147.56
23:00:05.721,99.0,154.9,-24.23,152.99
23:00:05.721,144.0,252.2,-204.03,148.24
23:00:05.721,189.0,160.7,-158.72,-25.14
23:00:05.721,234.0,161.2,-94.75,-130.41
23:00:05.721,279.0,239.4,37.45,-236.45
23:00:06.237,333.0,151.2,134.72,-68.64
23:00:06.237,18.0,225.2,214.18,69.59
23:00:06.237,63.0,169.3,76.86,150.85
23:00:06.237,108.0,160.7,-49.66,152.83
23:00:06.237,153.0,275.4,-245.38,125.03
23:00:06.237,198.0,151.4,-143.99,-46.79
23:00:06.237,243.0,181.9,-82.58,-162.07
23:00:06.237,288.0,200.8,62.05,-190.97
23:00:06.856,342.0,154.4,146.84,-47.71
23:00:06.856,27.0,272.4,242.71,123.67
23:00:06.856,72.0,158.7,49.04,150.93
23:00:06.856,117.0,169.3,-76.86,150.85
23:00:06.856,162.0,227.2,-216.08,70.21
23:00:06.856,207.0,153.2,-136.5,-69.55
23:00:06.856,252.0,200.8,-62.05,-190.97
23:00:06.856,297.0,181.9,82.58,-162.07
23:00:07.465,351.0,159.7,157.73,-24.98
23:00:07.465,36.0,252.2,204.03,148.24
23:00:07.465,81.0,152.9,23.92,151.02
23:00:07.465,126.0,187.4,-110.15,151.61
23:00:07.465,171.0,190.0,-187.66,29.72
23:00:07.465,216.0,148.8,-120.38,-87.46
23:00:07.465,261.0,239.4,-37.45,-236.45
23:00:07.465,306.0,164.2,96.51,-132.84
23:00:08.124,15.0,210.1,202.94,54.38
23:00:08.124,60.0,175.2,87.6,151.73
23:00:08.124,105.0,153.3,-39.68,148.08
23:00:08.124,150.0,299.0,-258.94,149.5
23:00:08.124,195.0,157.3,-151.94,-40.71
23:00:08.124,240.0,176.2,-88.1,-152.59
23:00:08.124,285.0,209.1,54.12,-201.98
23:00:08.124,330.0,153.0,132.5,-76.5
23:00:08.724,9.0,190.0,187.66,29.72
23:00:08.724,54.0,187.4,110.15,151.61
23:00:08.724,99.0,148.9,-23.29,147.07
23:00:08.724,144.0,258.2,-208.89,151.77
23:00:08.724,189.0,163.7,-161.68,-25.61
23:00:08.724,234.0,161.2,-94.75,-130.41
23:00:08.724,279.0,241.4,37.76,-238.43
23:00:08.724,324.0,151.8,122.81,-89.23
23:00:09.341,18.0,224.2,213.23,69.28
23:00:09.341,63.0,165.3,75.04,147.28
23:00:09.341,108.0,156.7,-48.42,149.03
23:00:09.341,153.0,274.4,-244.49,124.57
23:00:09.341,198.0,155.4,-147.79,-48.02
23:00:09.341,243.0,178.9,-81.22,-159.4
23:00:09.341,288.0,201.8,62.36,-191.92
23:00:09.341,333.0,149.2,132.94,-67.74
23:00:09.980,27.0,272.4,242.71,123.67
23:00:09.980,72.0,159.7,49.35,151.88
23:00:09.980,117.0,171.3,-77.77,152.63
23:00:09.980,162.0,226.2,-215.13,69.9
23:00:09.980,207.0,148.2,-132.05,-67.28
23:00:09.980,252.0,200.8,-62.05,-190.97
23:00:09.980,297.0,175.9,79.86,-156.73
23:00:09.980,342.0,152.4,144.94,-47.09
23:00:10.626,36.0,256.2,207.27,150.59
23:00:10.626,81.0,148.9,23.29,147.07
23:00:10.626,126.0,188.4,-110.74,152.42
23:00:10.626,171.0,193.0,-190.62,30.19
23:00:10.626,216.0,151.8,-122.81,-89.23
23:00:10.626,261.0,235.4,-36.82,-232.5
23:00:10.626,306.0,166.2,97.69,-134.46
23:00:10.626,351.0,158.7,156.75,-24.83
23:00:11.258,45.0,214.1,151.39,151.39
23:00:11.258,90.0,152.0,0.0,152.0
23:00:11.258,135.0,215.1,-152.1,152.1
23:00:11.258,180.0,173.2,-173.2,0.0
23:00:11.258,225.0,155.3,-109.81,-109.81
23:00:11.258,270.0,299.0,-0.0,-299.0
23:00:11.258,315.0,158.3,111.94,-111.94
23:00:11.258,0.0,171.2,171.2,0.0
23:00:11.822,54.0,188.4,110.74,152.42
23:00:11.822,99.0,148.9,-23.29,147.07
23:00:11.822,144.0,252.2,-204.03,148.24
23:00:11.822,189.0,163.7,-161.68,-25.61
23:00:11.822,234.0,164.2,-96.51,-132.84
23:00:11.822,279.0,239.4,37.45,-236.45
23:00:11.822,324.0,148.8,120.38,-87.46
23:00:11.822,9.0,195.0,192.6,30.5
23:00:12.469,63.0,168.3,76.41,149.96
23:00:12.469,108.0,158.7,-49.04,150.93
23:00:12.469,153.0,274.4,-244.49,124.57
23:00:12.469,198.0,155.4,-147.79,-48.02
23:00:12.469,243.0,180.9,-82.13,-161.18
23:00:12.469,288.0,204.8,63.29,-194.78
23:00:12.469,333.0,147.2,131.16,-66.83
23:00:12.469,18.0,222.2,211.32,68.66
23:00:13.096,72.0,160.7,49.66,152.83
23:00:13.096,117.0,167.3,-75.95,149.07
23:00:13.096,162.0,227.2,-216.08,70.21
23:00:13.096,207.0,148.2,-132.05,-67.28
23:00:13.096,252.0,203.8,-62.98,-193.83
23:00:13.096,297.0,181.9,82.58,-162.07
23:00:13.096,342.0,156.4,148.75,-48.33
23:00:13.096,27.0,276.4,246.27,125.48
23:00:13.726,81.0,148.9,23.29,147.07
23:00:13.726,126.0,182.4,-107.21,147.56
23:00:13.726,171.0,192.0,-189.64,30.04
23:00:13.726,216.0,151.8,-122.81,-89.23
23:00:13.726,261.0,237.4,-37.14,-234.48
23:00:13.726,306.0,161.2,94.75,-130.41
23:00:13.726,351.0,157.7,155.76,-24.67
23:00:13.726,36.0,258.2,208.89,151.77
23:00:14.326,90.0,147.0,0.0,147.0
23:00:14.326,135.0,214.1,-151.39,151.39
23:00:14.326,180.0,171.2,-171.2,0.0
23:00:14.326,225.0,154.3,-109.11,-109.11
23:00:14.326,270.0,301.0,-0.0,-301.0
23:00:14.326,315.0,158.3,111.94,-111.94
23:00:14.326,0.0,172.2,172.2,0.0
23:00:14.326,45.0,211.1,149.27,149.27
23:00:14.944,99.0,150.9,-23.61,149.04
23:00:14.944,144.0,255.2,-206.46,150.0
23:00:14.944,189.0,160.7,-158.72,-25.14
23:00:14.944,234.0,162.2,-95.34,-131.22
23:00:14.944,279.0,239.4,37.45,-236.45
23:00:14.944,324.0,151.8,122.81,-89.23
23:00:14.944,9.0,191.0,188.65,29.88
23:00:14.944,54.0,184.4,108.39,149.18
23:00:15.562,108.0,155.7,-48.11,148.08
23:00:15.562,153.0,272.4,-242.71,123.67
23:00:15.562,198.0,156.4,-148.75,-48.33
23:00:15.562,243.0,178.9,-81.22,-159.4
23:00:15.562,288.0,202.8,62.67,-192.87
23:00:15.562,333.0,150.2,133.83,-68.19
23:00:15.562,18.0,227.2,216.08,70.21
23:00:15.562,63.0,169.3,76.86,150.85
23:00:16.191,117.0,169.3,-76.86,150.85
23:00:16.191,162.0,223.2,-212.28,68.97
23:00:16.191,207.0,147.2,-131.16,-66.83
23:00:16.191,252.0,199.8,-61.74,-190.02
23:00:16.191,297.0,181.9,82.58,-162.07
23:00:16.191,342.0,150.4,143.04,-46.48
23:00:16.191,27.0,277.4,247.17,125.94
23:00:16.191,72.0,155.7,48.11,148.08
23:00:16.810,126.0,182.4,-107.21,147.56
23:00:16.810,171.0,196.0,-193.59,30.66
23:00:16.810,216.0,148.8,-120.38,-87.46
23:00:16.810,261.0,239.4,-37.45,-236.45
23:00:16.810,306.0,161.2,94.75,-130.41
23:00:16.810,351.0,158.7,156.75,-24.83
23:00:16.810,36.0,253.2,204.84,148.83
23:00:16.810,81.0,148.9,23.29,147.07
23:00:17.417,135.0,210.1,-148.56,148.56
23:00:17.417,180.0,176.2,-176.2,0.0
23:00:17.417,225.0,152.3,-107.69,-107.69
23:00:17.417,270.0,300.0,-0.0,-300.0
23:00:17.417,315.0,153.3,108.4,-108.4
23:00:17.417,0.0,173.2,173.2,0.0
23:00:17.417,45.0,209.1,147.86,147.86
23:00:17.417,90.0,150.0,0.0,150.0
23:00:18.052,144.0,253.2,-204.84,148.83
23:00:18.052,189.0,157.7,-155.76,-24.67
23:00:18.052,234.0,165.2,-97.1,-133.65
23:00:18.052,279.0,239.4,37.45,-236.45
23:00:18.052,324.0,150.8,122.0,-88.64
23:00:18.052,9.0,194.0,191.61,30.35
23:00:18.052,54.0,183.4,107.8,148.37
23:00:18.052,99.0,150.9,-23.61,149.04
23:00:18.665,153.0,275.4,-245.38,125.03
23:00:18.665,198.0,155.4,-147.79,-48.02
23:00:18.665,243.0,178.9,-81.22,-159.4
23:00:18.665,288.0,199.8,61.74,-190.02
23:00:18.665,333.0,150.2,133.83,-68.19
23:00:18.665,18.0,221.2,210.37,68.35
23:00:18.665,63.0,169.3,76.86,150.85
23:00:18.665,108.0,157.7,-48.73,149.98
23:00:19.293,162.0,225.2,-214.18,69.59
23:00:19.293,207.0,151.2,-134.72,-68.64
23:00:19.293,252.0,199.8,-61.74,-190.02
23:00:19.293,297.0,175.9,79.86,-156.73
23:00:19.293,342.0,156.4,148.75,-48.33
23:00:19.293,27.0,275.4,245.38,125.03
23:00:19.293,72.0,160.7,49.66,152.83
23:00:19.293,117.0,166.3,-75.5,148.17
23:00:19.905,171.0,191.0,-188.65,29.88
23:00:19.905,216.0,153.8,-124.43,-90.4
23:00:19.905,261.0,241.4,-37.76,-238.43
23:00:19.905,306.0,164.2,96.51,-132.84
23:00:19.905,351.0,162.7,160.7,-25.45
23:00:19.905,36.0,254.2,205.65,149.42
23:00:19.905,81.0,152.9,23.92,151.02
23:00:19.905,126.0,188.4,-110.74,152.42
23:00:20.551,180.0,174.2,-174.2,0.0
23:00:20.551,225.0,158.3,-111.94,-111.94
23:00:20.551,270.0,298.0,-0.0,-298.0
23:00:20.551,315.0,156.3,110.52,-110.52
23:00:20.551,0.0,175.2,175.2,0.0
23:00:20.551,45.0,215.1,152.1,152.1
23:00:20.551,90.0,148.0,0.0,148.0
23:00:20.551,135.0,212.1,-149.98,149.98
23:00:21.221,189.0,158.7,-156.75,-24.83
23:00:21.221,234.0,167.2,-98.28,-135.27
23:00:21.221,279.0,237.4,37.14,-234.48
23:00:21.221,324.0,152.8,123.62,-89.81
23:00:21.221,9.0,192.0,189.64,30.04
23:00:21.221,54.0,183.4,107.8,148.37
23:00:21.221,99.0,150.9,-23.61,149.04
23:00:21.221,144.0,254.2,-205.65,149.42
23:00:21.789,198.0,151.4,-143.99,-46.79
23:00:21.789,243.0,180.9,-82.13,-161.18
23:00:21.789,288.0,200.8,62.05,-190.97
23:00:21.789,333.0,148.2,132.05,-67.28
23:00:21.789,18.0,224.2,213.23,69.28
23:00:21.789,63.0,170.3,77.31,151.74
23:00:21.789,108.0,158.7,-49.04,150.93
23:00:21.789,153.0,273.4,-243.6,124.12
23:00:22.396,207.0,149.2,-132.94,-67.74
23:00:22.396,252.0,202.8,-62.67,-192.87
23:00:22.396,297.0,179.9,81.67,-160.29
23:00:22.396,342.0,155.4,147.79,-48.02
23:00:22.396,27.0,277.4,247.17,125.94
23:00:22.396,72.0,160.7,49.66,152.83
23:00:22.396,117.0,168.3,-76.41,149.96
23:00:22.396,162.0,223.2,-212.28,68.97
23:00:23.023,216.0,150.8,-122.0,-88.64
23:00:23.023,261.0,239.4,-37.45,-236.45
23:00:23.023,306.0,164.2,96.51,-132.84
23:00:23.023,351.0,158.7,156.75,-24.83
23:00:23.023,36.0,255.2,206.46,150.0
23:00:23.023,81.0,152.9,23.92,151.02
23:00:23.023,126.0,186.4,-109.56,150.8
23:00:23.023,171.0,190.0,-187.66,29.72
23:00:23.664,225.0,158.3,-111.94,-111.94
23:00:23.664,270.0,302.0,-0.0,-302.0
23:00:23.664,315.0,158.3,111.94,-111.94
23:00:23.664,0.0,171.2,171.2,0.0
23:00:23.664,45.0,215.1,152.1,152.1
23:00:23.664,90.0,147.0,0.0,147.0
23:00:23.664,135.0,215.1,-152.1,152.1
23:00:23.664,180.0,175.2,-175.2,0.0
23:00:24.266,234.0,162.2,-95.34,-131.22
23:00:24.266,279.0,237.4,37.14,-234.48
23:00:24.266,324.0,153.8,124.43,-90.4
23:00:24.266,9.0,195.0,192.6,30.5
23:00:24.266,54.0,183.4,107.8,148.37
23:00:24.266,99.0,153.9,-24.08,152.01
23:00:24.266,144.0,255.2,-206.46,150.0
23:00:24.266,189.0,160.7,-158.72,-25.14
23:00:24.885,243.0,179.9,-81.67,-160.29
23:00:24.885,288.0,198.8,61.43,-189.07
23:00:24.885,333.0,147.2,131.16,-66.83
23:00:24.885,18.0,224.2,213.23,69.28
23:00:24.885,63.0,165.3,75.04,147.28
23:00:24.885,108.0,159.7,-49.35,151.88
23:00:24.885,153.0,276.4,-246.27,125.48
23:00:24.885,198.0,154.4,-146.84,-47.71
23:00:25.523,252.0,199.8,-61.74,-190.02
23:00:25.523,297.0,175.9,79.86,-156.73
23:00:25.523,342.0,153.4,145.89,-47.4
23:00:25.523,27.0,274.4,244.49,124.57
23:00:25.523,72.0,159.7,49.35,151.88
23:00:25.523,117.0,165.3,-75.04,147.28
23:00:25.523,162.0,225.2,-214.18,69.59
23:00:25.523,207.0,153.2,-136.5,-69.55
23:00:26.128,261.0,235.4,-36.82,-232.5
23:00:26.128,306.0,164.2,96.51,-132.84
23:00:26.128,351.0,160.7,158.72,-25.14
23:00:26.128,36.0,253.2,204.84,148.83
23:00:26.128,81.0,153.9,24.08,152.01
23:00:26.128,126.0,183.4,-107.8,148.37
23:00:26.128,171.0,192.0,-189.64,30.04
23:00:26.128,216.0,148.8,-120.38,-87.46
23:00:26.756,270.0,297.0,-0.0,-297.0
23:00:26.756,315.0,156.3,110.52,-110.52
23:00:26.756,0.0,171.2,171.2,0.0
23:00:26.756,45.0,214.1,151.39,151.39
23:00:26.756,90.0,151.0,0.0,151.0
23:00:26.756,135.0,213.1,-150.68,150.68
23:00:26.756,180.0,176.2,-176.2,0.0
23:00:26.756,225.0,152.3,-107.69,-107.69
23:00:27.368,279.0,235.4,36.82,-232.5
23:00:27.368,324.0,152.8,123.62,-89.81
23:00:27.368,9.0,190.0,187.66,29.72
23:00:27.368,54.0,187.4,110.15,151.61
23:00:27.368,99.0,148.9,-23.29,147.07
23:00:27.368,144.0,256.2,-207.27,150.59
23:00:27.368,189.0,157.7,-155.76,-24.67
23:00:27.368,234.0,163.2,-95.93,-132.03
23:00:27.992,288.0,201.8,62.36,-191.92
23:00:27.992,333.0,153.2,136.5,-69.55
23:00:27.992,18.0,224.2,213.23,69.28
23:00:27.992,63.0,166.3,75.5,148.17
23:00:27.992,108.0,157.7,-48.73,149.98
23:00:27.992,153.0,272.4,-242.71,123.67
23:00:27.992,198.0,152.4,-144.94,-47.09
23:00:27.992,243.0,180.9,-82.13,-161.18
23:00:28.612,297.0,177.9,80.76,-158.51
23:00:28.612,342.0,153.4,145.89,-47.4
23:00:28.612,27.0,278.4,248.06,126.39
23:00:28.612,72.0,160.7,49.66,152.83
23:00:28.612,117.0,167.3,-75.95,149.07
23:00:28.612,162.0,227.2,-216.08,70.21
23:00:28.612,207.0,151.2,-134.72,-68.64
23:00:28.612,252.0,200.8,-62.05,-190.97
23:00:29.245,306.0,166.2,97.69,-134.46
23:00:29.245,351.0,158.7,156.75,-24.83
23:00:29.245,36.0,256.2,207.27,150.59
23:00:29.245,81.0,152.9,23.92,151.02
23:00:29.245,126.0,182.4,-107.21,147.56
23:00:29.245,171.0,193.0,-190.62,30.19
23:00:29.245,216.0,151.8,-122.81,-89.23
23:00:29.245,261.0,239.4,-37.45,-236.45
23:00:29.890,315.0,154.3,109.11,-109.11
23:00:29.890,0.0,173.2,173.2,0.0
23:00:29.890,45.0,213.1,150.68,150.68
23:00:29.890,90.0,150.0,0.0,150.0
23:00:29.890,135.0,215.1,-152.1,152.1
23:00:29.890,180.0,171.2,-171.2,0.0
23:00:29.890,225.0,153.3,-108.4,-108.4
23:00:29.890,270.0,297.0,-0.0,-297.0
23:00:30.492,324.0,148.8,120.38,-87.46
23:00:30.492,9.0,190.0,187.66,29.72
23:00:30.492,54.0,185.4,108.98,149.99
23:00:30.492,99.0,149.9,-23.45,148.05
23:00:30.492,144.0,258.2,-208.89,151.77
23:00:30.492,189.0,158.7,-156.75,-24.83
23:00:30.492,234.0,166.2,-97.69,-134.46
23:00:30.492,279.0,240.4,37.61,-237.44
23:00:31.102,333.0,152.2,135.61,-69.1
23:00:31.102,18.0,225.2,214.18,69.59
23:00:31.102,63.0,171.3,77.77,152.63
23:00:31.102,108.0,156.7,-48.42,149.03
23:00:31.102,153.0,272.4,-242.71,123.67
23:00:31.102,198.0,153.4,-145.89,-47.4
23:00:31.102,243.0,179.9,-81.67,-160.29
23:00:31.102,288.0,200.8,62.05,-190.97
23:00:31.732,342.0,155.4,147.79,-48.02
23:00:31.732,27.0,276.4,246.27,125.48
23:00:31.732,72.0,156.7,48.42,149.03
23:00:31.732,117.0,171.3,-77.77,152.63
23:00:31.732,162.0,226.2,-215.13,69.9
23:00:31.732,207.0,149.2,-132.94,-67.74
23:00:31.732,252.0,198.8,-61.43,-189.07
23:00:31.732,297.0,177.9,80.76,-158.51
23:00:32.375,351.0,158.7,156.75,-24.83
23:00:32.375,36.0,253.2,204.84,148.83
23:00:32.375,81.0,153.9,24.08,152.01
23:00:32.375,126.0,184.4,-108.39,149.18
23:00:32.375,171.0,190.0,-187.66,29.72
23:00:32.375,216.0,149.8,-121.19,-88.05
23:00:32.375,261.0,235.4,-36.82,-232.5
23:00:32.375,306.0,163.2,95.93,-132.03
23:00:32.978,20.0,235.4,221.2,80.51
23:00:32.978,65.0,163.5,69.1,148.18
23:00:32.978,110.0,158.6,-54.24,149.04
23:00:32.978,155.0,260.5,-236.09,110.09
23:00:32.978,200.0,155.3,-145.93,-53.12
23:00:32.978,245.0,186.1,-78.65,-168.66
23:00:32.978,290.0,198.8,67.99,-186.81
23:00:32.978,335.0,151.6,137.4,-64.07
23:00:33.609,9.0,191.0,188.65,29.88
23:00:33.609,54.0,188.4,110.74,152.42
23:00:33.609,99.0,148.9,-23.29,147.07
23:00:33.609,144.0,252.2,-204.03,148.24
23:00:33.609,189.0,161.7,-159.71,-25.3
23:00:33.609,234.0,167.2,-98.28,-135.27
23:00:33.609,279.0,240.4,37.61,-237.44
23:00:33.609,324.0,150.8,122.0,-88.64
23:00:34.218,18.0,223.2,212.28,68.97
23:00:34.218,63.0,167.3,75.95,149.07
23:00:34.218,108.0,159.7,-49.35,151.88
23:00:34.218,153.0,275.4,-245.38,125.03
23:00:34.218,198.0,154.4,-146.84,-47.71
23:00:34.218,243.0,176.9,-80.31,-157.62
23:00:34.218,288.0,199.8,61.74,-190.02
23:00:34.218,333.0,148.2,132.05,-67.28
23:00:34.885,27.0,272.4,242.71,123.67
23:00:34.885,72.0,160.7,49.66,152.83
23:00:34.885,117.0,165.3,-75.04,147.28
23:00:34.885,162.0,222.2,-211.32,68.66
23:00:34.885,207.0,153.2,-136.5,-69.55
23:00:34.885,252.0,198.8,-61.43,-189.07
23:00:34.885,297.0,176.9,80.31,-157.62
23:00:34.885,342.0,155.4,147.79,-48.02
23:00:35.469,36.0,253.2,204.84,148.83
23:00:35.469,81.0,148.9,23.29,147.07
23:00:35.469,126.0,185.4,-108.98,149.99
23:00:35.469,171.0,192.0,-189.64,30.04
23:00:35.469,216.0,152.8,-123.62,-89.81
23:00:35.469,261.0,236.4,-36.98,-233.49
23:00:35.469,306.0,165.2,97.1,-133.65
23:00:35.469,351.0,161.7,159.71,-25.3
23:00:36.182,45.0,214.1,151.39,151.39
23:00:36.182,90.0,150.0,0.0,150.0
23:00:36.182,135.0,214.1,-151.39,151.39
23:00:36.182,180.0,172.2,-172.2,0.0
23:00:36.182,225.0,158.3,-111.94,-111.94
23:00:36.182,270.0,302.0,-0.0,-302.0
23:00:36.182,315.0,156.3,110.52,-110.52
23:00:36.182,0.0,175.2,175.2,0.0
23:00:36.708,54.0,187.4,110.15,151.61
23:00:36.708,99.0,152.9,-23.92,151.02
23:00:36.708,144.0,254.2,-205.65,149.42
23:00:36.708,189.0,163.7,-161.68,-25.61
23:00:36.708,234.0,166.2,-97.69,-134.46
23:00:36.708,279.0,237.4,37.14,-234.48
23:00:36.708,324.0,151.8,122.81,-89.23
23:00:36.708,9.0,194.0,191.61,30.35
23:00:37.326,63.0,169.3,76.86,150.85
23:00:37.326,108.0,154.7,-47.8,147.13
23:00:37.326,153.0,276.4,-246.27,125.48
23:00:37.326,198.0,152.4,-144.94,-47.09
23:00:37.326,243.0,175.9,-79.86,-156.73
23:00:37.326,288.0,202.8,62.67,-192.87
23:00:37.326,333.0,150.2,133.83,-68.19
23:00:37.326,18.0,222.2,211.32,68.66
23:00:37.946,72.0,160.7,49.66,152.83
23:00:37.946,117.0,167.3,-75.95,149.07
23:00:37.946,162.0,225.2,-214.18,69.59
23:00:37.946,207.0,148.2,-132.05,-67.28
23:00:37.946,252.0,198.8,-61.43,-189.07
23:00:37.946,297.0,181.9,82.58,-162.07
23:00:37.946,342.0,154.4,146.84,-47.71
23:00:37.946,27.0,277.4,247.17,125.94
23:00:38.565,81.0,151.9,23.76,150.03
23:00:38.565,126.0,184.4,-108.39,149.18
23:00:38.565,171.0,191.0,-188.65,29.88
23:00:38.565,216.0,149.8,-121.19,-88.05
23:00:38.565,261.0,235.4,-36.82,-232.5
23:00:38.565,306.0,166.2,97.69,-134.46
23:00:38.565,351.0,159.7,157.73,-24.98
23:00:38.565,36.0,254.2,205.65,149.42
23:00:39.187,90.0,153.0,0.0,153.0
23:00:39.187,135.0,209.1,-147.86,147.86
23:00:39.187,180.0,172.2,-172.2,0.0
23:00:39.187,225.0,154.3,-109.11,-109.11
23:00:39.187,270.0,303.0,-0.0,-303.0
23:00:39.187,315.0,155.3,109.81,-109.81
23:00:39.187,0.0,170.2,170.2,0.0
23:00:39.187,45.0,211.1,149.27,149.27
23:00:39.833,99.0,152.9,-23.92,151.02
23:00:39.833,144.0,256.2,-207.27,150.59
23:00:39.833,189.0,157.7,-155.76,-24.67
23:00:39.833,234.0,167.2,-98.28,-135.27
23:00:39.833,279.0,237.4,37.14,-234.48
23:00:39.833,324.0,149.8,121.19,-88.05
23:00:39.833,9.0,192.0,189.64,30.04
23:00:39.833,54.0,186.4,109.56,150.8
23:00:40.438,108.0,154.7,-47.8,147.13
23:00:40.438,153.0,274.4,-244.49,124.57
23:00:40.438,198.0,156.4,-148.75,-48.33
23:00:40.438,243.0,177.9,-80.76,-158.51
23:00:40.438,288.0,202.8,62.67,-192.87
23:00:40.438,333.0,147.2,131.16,-66.83
23:00:40.438,18.0,227.2,216.08,70.21
23:00:40.438,63.0,171.3,77.77,152.63
23:00:41.086,117.0,168.3,-76.41,149.96
23:00:41.086,162.0,226.2,-215.13,69.9
23:00:41.086,207.0,149.2,-132.94,-67.74
23:00:41.086,252.0,198.8,-61.43,-189.07
23:00:41.086,297.0,177.9,80.76,-158.51
23:00:41.086,342.0,152.4,144.94,-47.09
23:00:41.086,27.0,273.4,243.6,124.12
23:00:41.086,72.0,154.7,47.8,147.13
23:00:41.713,126.0,182.4,-107.21,147.56
23:00:41.713,171.0,195.0,-192.6,30.5
23:00:41.713,216.0,152.8,-123.62,-89.81
23:00:41.713,261.0,237.4,-37.14,-234.48
23:00:41.713,306.0,166.2,97.69,-134.46
23:00:41.713,351.0,163.7,161.68,-25.61
23:00:41.713,36.0,255.2,206.46,150.0
23:00:41.713,81.0,152.9,23.92,151.02
23:00:42.299,135.0,212.1,-149.98,149.98
23:00:42.299,180.0,174.2,-174.2,0.0
23:00:42.299,225.0,155.3,-109.81,-109.81
23:00:42.299,270.0,301.0,-0.0,-301.0
23:00:42.299,315.0,156.3,110.52,-110.52
23:00:42.299,0.0,174.2,174.2,0.0
23:00:42.299,45.0,214.1,151.39,151.39
23:00:42.299,90.0,150.0,0.0,150.0
23:00:42.919,144.0,257.2,-208.08,151.18
23:00:42.919,189.0,159.7,-157.73,-24.98
23:00:42.919,234.0,162.2,-95.34,-131.22
23:00:42.919,279.0,241.4,37.76,-238.43
23:00:42.919,324.0,151.8,122.81,-89.23
23:00:42.919,9.0,192.0,189.64,30.04
23:00:42.919,54.0,183.4,107.8,148.37
23:00:42.919,99.0,153.9,-24.08,152.01
23:00:43.633,153.0,277.4,-247.17,125.94
23:00:43.633,198.0,156.4,-148.75,-48.33
23:00:43.633,243.0,179.9,-81.67,-160.29
23:00:43.633,288.0,202.8,62.67,-192.87
23:00:43.633,333.0,147.2,131.16,-66.83
23:00:43.633,18.0,221.2,210.37,68.35
23:00:43.633,63.0,167.3,75.95,149.07
23:00:43.633,108.0,159.7,-49.35,151.88
23:00:44.182,162.0,227.2,-216.08,70.21
23:00:44.182,207.0,150.2,-133.83,-68.19
23:00:44.182,252.0,204.8,-63.29,-194.78
23:00:44.182,297.0,175.9,79.86,-156.73
23:00:44.182,342.0,152.4,144.94,-47.09
23:00:44.182,27.0,278.4,248.06,126.39
23:00:44.182,72.0,154.7,47.8,147.13
23:00:44.182,117.0,167.3,-75.95,149.07
23:00:44.797,171.0,193.0,-190.62,30.19
23:00:44.797,216.0,150.8,-122.0,-88.64
23:00:44.797,261.0,240.4,-37.61,-237.44
